"Unfiltered word count","Occurrences","Percentage"
"dagenlang",1,0.0005
"balkons",1,0.0005
"onenigheid",1,0.0005
"verworpen",1,0.0005
"trekjes",1,0.0005
"allerzwaksten",1,0.0005
"melk",1,0.0005
"jaloers",1,0.0005
"gerespecteerde",1,0.0005
"bestuurd",1,0.0005
"hamburgers",1,0.0005
"ontving",1,0.0005
"halveer",1,0.0005
"tentjes",1,0.0005
"aangekondigde",1,0.0005
"merg",1,0.0005
"bedenkt",1,0.0005
"alleenheersers",1,0.0005
"verzuchtte",1,0.0005
"haakte",1,0.0005
"kreten",1,0.0005
"mandje",1,0.0005
"doorbetalen",1,0.0005
"instelling",1,0.0005
"geschreeuwd",1,0.0005
"uitvergroot",1,0.0005
"wonderlijk",1,0.0005
1600,1,0.0005
"eveneens",1,0.0005
"strikte",1,0.0005
"complimentjes",1,0.0005
"strafrechter",1,0.0005
"borduren",1,0.0005
"vastleggen",1,0.0005
"marilyn",1,0.0005
"binnenkomst",1,0.0005
"haakt",1,0.0005
"haaks",1,0.0005
"koffer",1,0.0005
"bijlessen",1,0.0005
"curieuze",1,0.0005
"toevoeging",1,0.0005
"linker",1,0.0005
"bezuinigingsopdracht",1,0.0005
"handelsverdragen",1,0.0005
"intolerante",1,0.0005
"uitging",1,0.0005
"aannemen",1,0.0005
"verharden",1,0.0005
"onbetaalde",1,0.0005
"verwensingen",1,0.0005
"redeneer",1,0.0005
"verschijnselen",1,0.0005
"wurgcontracten",1,0.0005
"christendemocratie",1,0.0005
"ratificeerde",1,0.0005
"aanwezigen",1,0.0005
"terugloop",1,0.0005
"hemdsmouwen",1,0.0005
"toedracht",1,0.0005
"reclames",1,0.0005
"windmolenpark",1,0.0005
"hoogleraren",1,0.0005
"struikroverij",1,0.0005
"wegwezers",1,0.0005
"moderniseren",1,0.0005
"wereldprobleem",1,0.0005
"gedoogde",1,0.0005
"vijfjaarstatus",1,0.0005
"worst",1,0.0005
"oogharen",1,0.0005
"hollande",1,0.0005
"haast",1,0.0005
"waardevolle",1,0.0005
"kraag",1,0.0005
1792,1,0.0005
"gladde",1,0.0005
"verkiezingsstrijd",1,0.0005
"gepraat",1,0.0005
"aangedaan",1,0.0005
"kentekenplicht",1,0.0005
"lijntjes",1,0.0005
"criticasters",1,0.0005
"kentering",1,0.0005
"kortheidshalve",1,0.0005
"oranjes",1,0.0005
"koosjer",1,0.0005
"verkondig",1,0.0005
"historie",1,0.0005
"doodstraffen",1,0.0005
"voltooid",1,0.0005
"vage",1,0.0005
"spaargeld",1,0.0005
"klusjes",1,0.0005
"sponsoring",1,0.0005
"sociaaldemocraat",1,0.0005
"verloopt",1,0.0005
"betoogt",1,0.0005
"betoogd",1,0.0005
"armoedeval",1,0.0005
"oorspronkelijke",1,0.0005
"münchen",1,0.0005
"vara",1,0.0005
"slepen",1,0.0005
"verbranden",1,0.0005
"hemel",1,0.0005
"geschiedenisboeken",1,0.0005
"pensioenpijler",1,0.0005
"variant",1,0.0005
"uitgedaagd",1,0.0005
"figuren",1,0.0005
"marokkaantje",1,0.0005
1831,1,0.0005
"staatjes",1,0.0005
"antisemitischer",1,0.0005
"stukadoorsopleiding",1,0.0005
"crisisopvang",1,0.0005
"fundamenteels",1,0.0005
1897,1,0.0005
1892,1,0.0005
"verergerd",1,0.0005
"werkgeverspremies",1,0.0005
"daarheen",1,0.0005
"reclamewereld",1,0.0005
"meerjarenafspraak",1,0.0005
"gevel",1,0.0005
"koopcontract",1,0.0005
"treffend",1,0.0005
"napoleon",1,0.0005
"streeft",1,0.0005
"onderwijzer",1,0.0005
"nachtdiensten",1,0.0005
"gehoorapparaat",1,0.0005
"schoolkinderen",1,0.0005
"dagbesteding",1,0.0005
"oploste",1,0.0005
"aanbiedingen",1,0.0005
"reageerakkoord",1,0.0005
"werkbezoeken",1,0.0005
"handeling",1,0.0005
"dóén",1,0.0005
"huiskamers",1,0.0005
"terrasjes",1,0.0005
"gedrocht",1,0.0005
"consultants",1,0.0005
1958,1,0.0005
"verzuiling",1,0.0005
1973,1,0.0005
1972,1,0.0005
1990,1,0.0005
"bewondering",1,0.0005
1985,1,0.0005
"onderschrijf",1,0.0005
1998,1,0.0005
1995,1,0.0005
1992,1,0.0005
"afdrijven",1,0.0005
"betogen",1,0.0005
"doos",1,0.0005
"doop",1,0.0005
"verklaringen",1,0.0005
"donk",1,0.0005
"behulpzaam",1,0.0005
"mijd",1,0.0005
"inspraakavond",1,0.0005
"terugvechten",1,0.0005
"vooruitlopend",1,0.0005
"onvolmaakt",1,0.0005
"openlijke",1,0.0005
"complimenteus",1,0.0005
"exportpolitiek",1,0.0005
"huurhuizen",1,0.0005
"strenger",1,0.0005
"verdediging",1,0.0005
"libië",1,0.0005
"tamelijk",1,0.0005
"scherven",1,0.0005
"voorbijgegaan",1,0.0005
"baudet",1,0.0005
"zorgblokje",1,0.0005
"wezens",1,0.0005
"vooralsnog",1,0.0005
"mits",1,0.0005
"inkomenseis",1,0.0005
"snoeverig",1,0.0005
"mivd",1,0.0005
"bonus",1,0.0005
"strobreed",1,0.0005
"schip",1,0.0005
"topsalarissen",1,0.0005
"aanbesteden",1,0.0005
"about",1,0.0005
"ontvangst",1,0.0005
"onzalige",1,0.0005
"registratiesysteem",1,0.0005
"vertragen",1,0.0005
"driehoek",1,0.0005
"flexbaantjes",1,0.0005
"preventief",1,0.0005
"genietingen",1,0.0005
"negentiende",1,0.0005
"stelden",1,0.0005
"€1.000",1,0.0005
"schonehandenpolitiek",1,0.0005
"toelaat",1,0.0005
"vleesconsumptie",1,0.0005
"ontmoeting",1,0.0005
"formuleringen",1,0.0005
"vrijheidscoalitie",1,0.0005
"tijdschrift",1,0.0005
"spitsuur",1,0.0005
"farce",1,0.0005
"ineen",1,0.0005
"onrechtvaardige",1,0.0005
"greenpeace",1,0.0005
"adviesorgaan",1,0.0005
"geshopt",1,0.0005
"haakje",1,0.0005
"chloorkippen",1,0.0005
"maatschappijbeeld",1,0.0005
"nahoudt",1,0.0005
"geldredenen",1,0.0005
"aanrichten",1,0.0005
"feliciteren",1,0.0005
"xenofobische",1,0.0005
"geenszins",1,0.0005
"mediaan",1,0.0005
"kreet",1,0.0005
"ondervangen",1,0.0005
"voorstelling",1,0.0005
"werkagenda",1,0.0005
"slager",1,0.0005
"zelfstandigenaftrek",1,0.0005
"vooruitgeschoven",1,0.0005
"heren",1,0.0005
"machtsblok",1,0.0005
"topman",1,0.0005
"veer",1,0.0005
"werkplekken",1,0.0005
"opgestoken",1,0.0005
"schrikt",1,0.0005
"farid",1,0.0005
"slagje",1,0.0005
"randje",1,0.0005
"godsdiensten",1,0.0005
"mediale",1,0.0005
"introduceert",1,0.0005
"gecorrigeerd",1,0.0005
"meekomen",1,0.0005
"wederkerigheidsbeginsel",1,0.0005
"mediane",1,0.0005
"consultancy",1,0.0005
"veelverdieners",1,0.0005
"meevalt",1,0.0005
"potters",1,0.0005
"index",1,0.0005
"ongedekt",1,0.0005
"historisch",1,0.0005
"eindig",1,0.0005
"ikmentaliteit",1,0.0005
"zinsnede",1,0.0005
"grootgemaakt",1,0.0005
"ressorteert",1,0.0005
"getouwtrek",1,0.0005
"bekreunen",1,0.0005
"iraniër",1,0.0005
"rechtaan",1,0.0005
"inkopen",1,0.0005
"subsidiëring",1,0.0005
"frederik",1,0.0005
"verbleken",1,0.0005
"bewandelen",1,0.0005
"eigenschappen",1,0.0005
"bakkeleien",1,0.0005
"wijkagenten",1,0.0005
"gewin",1,0.0005
"beeldbuis",1,0.0005
"geldstelsel",1,0.0005
"toneelstukken",1,0.0005
"gesneden",1,0.0005
"inruil",1,0.0005
"veelsnijdend",1,0.0005
"liefste",1,0.0005
"moedigt",1,0.0005
"rumoerig",1,0.0005
"interruptietje",1,0.0005
"overweging",1,0.0005
"improviseren",1,0.0005
"contractlonen",1,0.0005
"managementprobleem",1,0.0005
"excessieve",1,0.0005
"inkomensrechtvaardiging",1,0.0005
"opengezet",1,0.0005
"benodigde",1,0.0005
"aankan",1,0.0005
"ordevoorstel",1,0.0005
"omarm",1,0.0005
"sahara",1,0.0005
"weggegeven",1,0.0005
"louvre",1,0.0005
"accepteerde",1,0.0005
"dierlijkheid",1,0.0005
"realist",1,0.0005
"vergunninghouders/statushouders",1,0.0005
"voorzie",1,0.0005
"geschatte",1,0.0005
"klussen",1,0.0005
"teneur",1,0.0005
"investeringspad",1,0.0005
"voorzag",1,0.0005
"analyseert",1,0.0005
"afgezien",1,0.0005
"emancipatierationaliteit",1,0.0005
"hemelsnaam",1,0.0005
"schaalgrootte",1,0.0005
"kamers",1,0.0005
"mensonterend",1,0.0005
"meekwamen",1,0.0005
"salomo",1,0.0005
"belachelijkste",1,0.0005
"politieks",1,0.0005
"blanke",1,0.0005
"heteroseksualiteit",1,0.0005
"opgeworpen",1,0.0005
"toevertrouwt",1,0.0005
"migrantenachtergrond",1,0.0005
"geassocieerd",1,0.0005
"stadium",1,0.0005
"draagkracht",1,0.0005
"verhuurderheffing",1,0.0005
"ingeruild",1,0.0005
"asociale",1,0.0005
"ingerekend",1,0.0005
"georiënteerd",1,0.0005
"tweemansfractie",1,0.0005
"hagel",1,0.0005
"weggemoffeld",1,0.0005
"passagiersaantallen",1,0.0005
"toezichteisen",1,0.0005
"relevante",1,0.0005
"elektrodocent",1,0.0005
"flintstones",1,0.0005
"—helaas",1,0.0005
"uitgeoefend",1,0.0005
"compromisloos",1,0.0005
"escaleren",1,0.0005
"rekensom",1,0.0005
"zúllen",1,0.0005
"veroorzaken",1,0.0005
"vertaalt",1,0.0005
"onoplosbaar",1,0.0005
"erbovenuit",1,0.0005
"aangestipt",1,0.0005
"quote",1,0.0005
"wapenen",1,0.0005
"spendeert",1,0.0005
"gooiden",1,0.0005
"toppie",1,0.0005
"kerncentrale",1,0.0005
"desiderius",1,0.0005
"brabantse",1,0.0005
"ruime",1,0.0005
"allerdomste",1,0.0005
"nichtjes",1,0.0005
"blokkeerde",1,0.0005
"aangestipte",1,0.0005
"omzien",1,0.0005
"ongelovig",1,0.0005
"duik",1,0.0005
"modo",1,0.0005
"betaalde",1,0.0005
"zuil",1,0.0005
"tweederangsburgers",1,0.0005
"zomervakantie",1,0.0005
"dump",1,0.0005
"moed",1,0.0005
"gememoreerd",1,0.0005
"lijdt",1,0.0005
"daarginds",1,0.0005
"succesje",1,0.0005
"experimenten",1,0.0005
"financieringsbronnen",1,0.0005
"vies",1,0.0005
"wrange",1,0.0005
"uitdagen",1,0.0005
"krijt",1,0.0005
"afgemeld",1,0.0005
"ingebouwd",1,0.0005
"grafiekje",1,0.0005
"verketterd",1,0.0005
"gelekte",1,0.0005
"duwt",1,0.0005
"kring",1,0.0005
"uitwerpselen",1,0.0005
"parlementen",1,0.0005
"adresgegevens",1,0.0005
"zuur",1,0.0005
"moon",1,0.0005
"heerlijke",1,0.0005
"onderhoud",1,0.0005
"ving",1,0.0005
"mouw",1,0.0005
"schreeuwden",1,0.0005
"vluchtelingenbeleid",1,0.0005
"capaciteitstekort",1,0.0005
"schoolgebouw",1,0.0005
"verkeersveiligheid",1,0.0005
"openbaarheid",1,0.0005
"respectvolle",1,0.0005
"schoolklas",1,0.0005
"zorgstelstel",1,0.0005
"negatief",1,0.0005
"onuitvoerbaar",1,0.0005
"doctrine",1,0.0005
"petities",1,0.0005
"schreeuwers",1,0.0005
"doorsneekoopkracht",1,0.0005
"losstaan",1,0.0005
"stelstel",1,0.0005
"aanneemt",1,0.0005
"dieronvriendelijk",1,0.0005
"roesmiddel",1,0.0005
"putin",1,0.0005
"jitse",1,0.0005
"rechtens",1,0.0005
"terroristisch",1,0.0005
"voorleest",1,0.0005
"groepsgrootte",1,0.0005
"beschrijving",1,0.0005
"begrotingsstukken",1,0.0005
"oprukkend",1,0.0005
"heurt",1,0.0005
"overheidszaak",1,0.0005
"vervroegd",1,0.0005
"seconde",1,0.0005
"idem",1,0.0005
"bouwt",1,0.0005
"stammenstrijd",1,0.0005
"extreemrechts",1,0.0005
"radikalen",1,0.0005
"commercieel",1,0.0005
"barmhartig",1,0.0005
"getrouwd",1,0.0005
"herstelt",1,0.0005
"bouwmeester",1,0.0005
"bedrijvigheid",1,0.0005
"halal",1,0.0005
"structuurversterkingsfonds",1,0.0005
"meerpersoonshuishoudens",1,0.0005
"nazischolen",1,0.0005
"grondwetsartikelen",1,0.0005
"loepzuivere",1,0.0005
"ernstigs",1,0.0005
"aankondiging",1,0.0005
"pantser",1,0.0005
"meerjarenplan",1,0.0005
"opzeggen",1,0.0005
"wildersstemmers",1,0.0005
"deelnemingsaftrek",1,0.0005
"opwinding",1,0.0005
"getuige",1,0.0005
"portocabins",1,0.0005
"doorgemaakt",1,0.0005
"kwalificatie",1,0.0005
"meeleven",1,0.0005
"afvraagt",1,0.0005
"incident",1,0.0005
"prietpraat",1,0.0005
"andersdenkenden",1,0.0005
"analisten",1,0.0005
"andermaal",1,0.0005
"demping",1,0.0005
"vervolgde",1,0.0005
"ridiculiserende",1,0.0005
"geleide",1,0.0005
"hightechsector",1,0.0005
"studiejaar",1,0.0005
"apples",1,0.0005
"somber",1,0.0005
"afgesneden",1,0.0005
"weggevoerd",1,0.0005
"sleutelen",1,0.0005
"vormgeving",1,0.0005
"aankoop",1,0.0005
"opkomt",1,0.0005
"werkdruk",1,0.0005
"dokters",1,0.0005
"oprechte",1,0.0005
"verkracht",1,0.0005
"zijden",1,0.0005
"drijven",1,0.0005
"hoogstaande",1,0.0005
"gegoede",1,0.0005
"domineert",1,0.0005
"onjuistheid",1,0.0005
"kiespijn",1,0.0005
"verschuldigd",1,0.0005
"simplistisch",1,0.0005
"campagnetijd",1,0.0005
"gesmeerd",1,0.0005
"gunstiger",1,0.0005
"hennis",1,0.0005
"quranic",1,0.0005
"emancipeert",1,0.0005
"onvrede",1,0.0005
"schoolbord",1,0.0005
"vlot",1,0.0005
"componisten",1,0.0005
"ommegaande",1,0.0005
"aanbrengen",1,0.0005
"waardevoller",1,0.0005
"ontkerkelijking",1,0.0005
"sudan",1,0.0005
"weleer",1,0.0005
"aftrekpost",1,0.0005
"vooruitgingen",1,0.0005
"toverstokje",1,0.0005
"maurice",1,0.0005
"hennes",1,0.0005
"geweldsmisdrijven",1,0.0005
"tegengewerkt",1,0.0005
"ongeloofwaardig",1,0.0005
"mededelingen",1,0.0005
"ethiek",1,0.0005
"official",1,0.0005
"ontwikkelingseconomie",1,0.0005
"oorlogen",1,0.0005
"regeringsverklaring",1,0.0005
"minutieus",1,0.0005
"ergeren",1,0.0005
"kostbaar",1,0.0005
"inburgeren",1,0.0005
"schimmenspel",1,0.0005
"veevoer",1,0.0005
"gevoelens",1,0.0005
"innerlijke",1,0.0005
"afghaan",1,0.0005
"verguisd",1,0.0005
"gelegen",1,0.0005
"verplichte",1,0.0005
"geland",1,0.0005
"belafspraak",1,0.0005
"verzwaring",1,0.0005
"florida",1,0.0005
"beprijsd",1,0.0005
"werkoverbelasting",1,0.0005
"weldoordachte",1,0.0005
"losstaand",1,0.0005
"rade",1,0.0005
"aankondigt",1,0.0005
"wachtlijst",1,0.0005
"kostbare",1,0.0005
"beveiligen",1,0.0005
"protocol",1,0.0005
"originele",1,0.0005
"innen",1,0.0005
"extremisten",1,0.0005
"steenkool",1,0.0005
"overhevelen",1,0.0005
"rand",1,0.0005
"onderuitputtingen",1,0.0005
"hamas",1,0.0005
"bejubeld",1,0.0005
"geweldloos",1,0.0005
"aangeef",1,0.0005
"werkwijze",1,0.0005
"omgedaan",1,0.0005
"stappenplan",1,0.0005
"jemen",1,0.0005
"losbarst",1,0.0005
"gedachtes",1,0.0005
"platte",1,0.0005
"starbucks",1,0.0005
"aanstaande",1,0.0005
"flexwet",1,0.0005
"tegenoverstelde",1,0.0005
"legaal",1,0.0005
"afstemming",1,0.0005
"leverfoto",1,0.0005
"witteman",1,0.0005
"wereldgemeenschap",1,0.0005
"gedachtegoed",1,0.0005
"ambulances",1,0.0005
"gedraaid",1,0.0005
"gelijkgesteld",1,0.0005
"vaktermen",1,0.0005
"homoseksualiteit",1,0.0005
"gezondste",1,0.0005
"voordewind/van",1,0.0005
"onbeschaamder",1,0.0005
"ondemocratisch",1,0.0005
"hamer",1,0.0005
"ontegenzeggelijk",1,0.0005
"populair",1,0.0005
"onderhandelingsstatus",1,0.0005
"vergen",1,0.0005
"vestiging",1,0.0005
"glansrijk",1,0.0005
"bezigen",1,0.0005
"gestagneerd",1,0.0005
"amerikanen",1,0.0005
"terugzegt",1,0.0005
"wegduwde",1,0.0005
"geestverwanten",1,0.0005
"nadrukkelijk",1,0.0005
"verzekerde",1,0.0005
"onlosmakelijk",1,0.0005
"nachts",1,0.0005
"verbale",1,0.0005
"zelfreflectie",1,0.0005
"voeg",1,0.0005
"hapsnapbeleid",1,0.0005
"ziekten",1,0.0005
"bracht",1,0.0005
"onderdak",1,0.0005
"personeelsbeleid",1,0.0005
"parafraseren",1,0.0005
"volg",1,0.0005
"ravijn",1,0.0005
"slimme",1,0.0005
"vaarwater",1,0.0005
"teveel",1,0.0005
"benadelen",1,0.0005
"lastenverhogingen",1,0.0005
"studieschuld",1,0.0005
"geleefd",1,0.0005
"tweeverdienersgezin",1,0.0005
"spullen",1,0.0005
"fonteinen",1,0.0005
"schokken",1,0.0005
"sloot",1,0.0005
"zinsneden",1,0.0005
"afduwen",1,0.0005
"hobbelt",1,0.0005
"arbeidsbeperking",1,0.0005
"lelijker",1,0.0005
"verhuisd",1,0.0005
"armenië",1,0.0005
"uitkeringssysteem",1,0.0005
29614,1,0.0005
"herstelkabinet",1,0.0005
"bonusbeperking",1,0.0005
"kunstliefhebber",1,0.0005
"lagelonenlanden",1,0.0005
"pensioenkorting",1,0.0005
"bijgeplaatst",1,0.0005
"lekken",1,0.0005
"keien",1,0.0005
"doodt",1,0.0005
"kromp",1,0.0005
"beloop",1,0.0005
"speciaal",1,0.0005
"vijanden",1,0.0005
"pensioenopbouw",1,0.0005
"aankoopt",1,0.0005
"bewegingsruimte",1,0.0005
"runde",1,0.0005
"krappere",1,0.0005
"verbaas",1,0.0005
"meegeholpen",1,0.0005
"ijle",1,0.0005
"blokkades",1,0.0005
"gekozenen",1,0.0005
"nationaliteiten",1,0.0005
"hopeloze",1,0.0005
"binding",1,0.0005
"eminent",1,0.0005
"tokkie",1,0.0005
"hogerop",1,0.0005
"meenemen",1,0.0005
"teruggekomen",1,0.0005
"activiteit",1,0.0005
"kliklijst",1,0.0005
"vermenigvuldigd",1,0.0005
"geweldsimams",1,0.0005
"gereformeerde",1,0.0005
"strengste",1,0.0005
"tegenprestatie",1,0.0005
"voorstellend",1,0.0005
"innoveren",1,0.0005
"broodje",1,0.0005
"gebruikend",1,0.0005
"shell",1,0.0005
"snakken",1,0.0005
"aanlevert",1,0.0005
"milde",1,0.0005
"beklemmende",1,0.0005
"scheefgroei",1,0.0005
"onophoudelijk",1,0.0005
"verkiezingsgeest",1,0.0005
"netwerk",1,0.0005
"jongvolwassene",1,0.0005
"kwaliteitsnormen",1,0.0005
"leegstaande",1,0.0005
"oproept",1,0.0005
"afwenden",1,0.0005
"voornamelijk",1,0.0005
"brievenbusje",1,0.0005
"reed",1,0.0005
"generatiestrijd",1,0.0005
"afsluiting",1,0.0005
"kunsthistorisch",1,0.0005
"investeringsinstelling",1,0.0005
"buurthuizen",1,0.0005
"knelt",1,0.0005
"vroegen",1,0.0005
"reik",1,0.0005
"blufpoker",1,0.0005
"constateringen",1,0.0005
"remt",1,0.0005
"doorheeft",1,0.0005
"heroverwegen",1,0.0005
"kabinetsleden",1,0.0005
"ontdekte",1,0.0005
"amechtig",1,0.0005
"oplopende",1,0.0005
"meerjarenafspraken",1,0.0005
"wereldrijk",1,0.0005
"vileiner",1,0.0005
"buitenlandwoordvoerder",1,0.0005
"verlof",1,0.0005
"reageer",1,0.0005
"complex",1,0.0005
"wonnen",1,0.0005
"teleurgesteld",1,0.0005
"zinnen",1,0.0005
"retailagenda",1,0.0005
"opging",1,0.0005
"ruimer",1,0.0005
"sierra",1,0.0005
"lesgeef",1,0.0005
"cheque",1,0.0005
"merkwaardige",1,0.0005
"rechtervaardigere",1,0.0005
"veranderende",1,0.0005
"investeerders",1,0.0005
"heerst",1,0.0005
"dreigende",1,0.0005
"opzichtig",1,0.0005
"documentaires",1,0.0005
"machten",1,0.0005
"consumer",1,0.0005
"irriteren",1,0.0005
"scoren",1,0.0005
"tandje",1,0.0005
"softdrugs",1,0.0005
"aow'ers",1,0.0005
"vakmanschap",1,0.0005
"obesitas",1,0.0005
"dwingt",1,0.0005
"types",1,0.0005
"campagneman",1,0.0005
"strenge",1,0.0005
"hetero's",1,0.0005
"onschatbare",1,0.0005
"wereldniveau",1,0.0005
"nationalisme",1,0.0005
"verwoordde",1,0.0005
"donkerblauwe",1,0.0005
"uppie",1,0.0005
"volksvertegenwoordiger",1,0.0005
"realiseerbaar",1,0.0005
"gedreigd",1,0.0005
"lastenverlaging",1,0.0005
"giftig",1,0.0005
"veronderstellen",1,0.0005
"geesten",1,0.0005
"gefluisterd",1,0.0005
"versta",1,0.0005
"schommelingen",1,0.0005
"tempel",1,0.0005
"klimaatneutraal",1,0.0005
"ingetrokken",1,0.0005
"kenniseconomieën",1,0.0005
"welles",1,0.0005
"belastingbetaling",1,0.0005
"kabel",1,0.0005
"gretigheid",1,0.0005
"mindset",1,0.0005
"oopjen",1,0.0005
"oppompen",1,0.0005
"refereerden",1,0.0005
"miskraam",1,0.0005
"mediterrane",1,0.0005
"bewerkstellingen",1,0.0005
"werkelijkheden",1,0.0005
"samengesteld",1,0.0005
"leeftijdsdiscriminatie",1,0.0005
"samengevoegd",1,0.0005
"verses",1,0.0005
"pleistertje",1,0.0005
"gerechtshof",1,0.0005
"gezinsportemonnee",1,0.0005
"vakantiepark",1,0.0005
"familierecht",1,0.0005
"kende",1,0.0005
"terugzien",1,0.0005
"kartonnen",1,0.0005
"gekund",1,0.0005
"ongeschikt",1,0.0005
"gepast",1,0.0005
"inga",1,0.0005
"museumstuk",1,0.0005
"jagen",1,0.0005
"keukentafelgesprekken",1,0.0005
"aanhoudt",1,0.0005
"corrigeren",1,0.0005
"gebruikmaakten",1,0.0005
"vastgezet",1,0.0005
"vlogger",1,0.0005
"profiel",1,0.0005
"gepakt",1,0.0005
"reutlingen",1,0.0005
"vertaal",1,0.0005
"onbedoeld",1,0.0005
"romeinse",1,0.0005
"voorzichtige",1,0.0005
"hooligans",1,0.0005
"poetin",1,0.0005
"zorgelijke",1,0.0005
"sleept",1,0.0005
"agnes",1,0.0005
"oneffenheden",1,0.0005
"appeal",1,0.0005
"experts",1,0.0005
"bureaucraat",1,0.0005
"gepsychologiseerd",1,0.0005
"extremisme",1,0.0005
"beangstigend",1,0.0005
"wonderlijke",1,0.0005
"amenderen",1,0.0005
"staatsgevaarlijke",1,0.0005
"ruiten",1,0.0005
"betitelde",1,0.0005
"krater",1,0.0005
"rijkdom",1,0.0005
"weerstand",1,0.0005
"ongebreideld",1,0.0005
"gister",1,0.0005
"sharon",1,0.0005
"vrijwillig",1,0.0005
"zandkorrels",1,0.0005
"ebru",1,0.0005
"dartspel",1,0.0005
"erfenissen",1,0.0005
"beroemd",1,0.0005
"complimenteren",1,0.0005
"accross",1,0.0005
"voorbode",1,0.0005
"vult",1,0.0005
"nieuwkerk",1,0.0005
"doorgelezen",1,0.0005
"krimpende",1,0.0005
"trucjes",1,0.0005
"nijmeegse",1,0.0005
"schokkende",1,0.0005
"riet",1,0.0005
"ideologieën",1,0.0005
"aanvragen",1,0.0005
"tarten",1,0.0005
"riem",1,0.0005
"nuanceer",1,0.0005
"rijd",1,0.0005
"overbelast",1,0.0005
"vaccinatieprogramma's",1,0.0005
"beroept",1,0.0005
"vennootschapsbelasting",1,0.0005
"haven",1,0.0005
"pepernoten",1,0.0005
"ring",1,0.0005
"eerbiediging",1,0.0005
"documentatiecentrum",1,0.0005
"gezagsdriehoeken",1,0.0005
"keuzen",1,0.0005
"onvoorwaardelijk",1,0.0005
"rita",1,0.0005
"krasse",1,0.0005
"overheidszijde",1,0.0005
"opgeschreven",1,0.0005
"deelakkoorden",1,0.0005
"goederen",1,0.0005
"partijopvattingen",1,0.0005
"aanhoren",1,0.0005
"ipad",1,0.0005
"steunde",1,0.0005
"biechtsessie",1,0.0005
"critici",1,0.0005
"fransen",1,0.0005
"kernwaarden",1,0.0005
"verkies",1,0.0005
"gefaseerd",1,0.0005
"registratieondersteuning",1,0.0005
"kantines",1,0.0005
"collegegeld",1,0.0005
"ontbrekende",1,0.0005
"onderaan",1,0.0005
"afstraffing",1,0.0005
"manmoedig",1,0.0005
"landbouwparagraaf",1,0.0005
"uitgeregeerd",1,0.0005
"pensioenvermogen",1,0.0005
"verweeft",1,0.0005
"doordacht",1,0.0005
"waterbedeffect",1,0.0005
"afstraffen",1,0.0005
"betichten",1,0.0005
"hoofduitgangspunt",1,0.0005
"opgepropt",1,0.0005
"merkels",1,0.0005
"incidenteel",1,0.0005
"gesleept",1,0.0005
"diploma",1,0.0005
"langetermijneffecten",1,0.0005
"plaatsvond",1,0.0005
"rekenrentes",1,0.0005
"mannetje",1,0.0005
"straffe",1,0.0005
"amazing",1,0.0005
"welvarend",1,0.0005
"getrakteerd",1,0.0005
"zorgverlener",1,0.0005
"materiële",1,0.0005
"ambassade",1,0.0005
"tempels",1,0.0005
"medisch",1,0.0005
"bedreigde",1,0.0005
"uitbreiding",1,0.0005
"opgekocht",1,0.0005
"gasproductie",1,0.0005
"inzakken",1,0.0005
"communautair",1,0.0005
"wereldtop",1,0.0005
"discrimineert",1,0.0005
"verantwoordelijkheidsvakantie",1,0.0005
"cadeautje",1,0.0005
"vertaler",1,0.0005
"kruis",1,0.0005
"kruip",1,0.0005
"oorloog",1,0.0005
"uitdeelt",1,0.0005
"gereserveerde",1,0.0005
"duivel",1,0.0005
"praktijkschool",1,0.0005
"barbaren",1,0.0005
"toegeschreven",1,0.0005
"boezem",1,0.0005
"haatzaaiers",1,0.0005
"defensiebudget",1,0.0005
"grootschalig",1,0.0005
"zesmaandentermijn",1,0.0005
"breekpunten",1,0.0005
"struikelen",1,0.0005
"krapte",1,0.0005
"schromen",1,0.0005
"vrijste",1,0.0005
"vreemdelingenbewaring",1,0.0005
"aanbied",1,0.0005
"taalachterstanden",1,0.0005
"metafoor",1,0.0005
"gespeculeerde",1,0.0005
"grandioos",1,0.0005
"dierenrechten",1,0.0005
"uitgebreide",1,0.0005
"achtervolgd",1,0.0005
"kapotgeslagen",1,0.0005
"iran",1,0.0005
"megafoons",1,0.0005
"goedlopend",1,0.0005
"mensonwaardige",1,0.0005
"aanvraagt",1,0.0005
"gecheckt",1,0.0005
"it's",1,0.0005
"vlotgetrokken",1,0.0005
"vervul",1,0.0005
"zorgmijders",1,0.0005
"algemeenheid",1,0.0005
"ondervertegenwoordiging",1,0.0005
"opgericht",1,0.0005
2011,1,0.0005
2007,1,0.0005
"omschakeling",1,0.0005
"bewonderen",1,0.0005
"strengreligieuze",1,0.0005
"cirkel",1,0.0005
2018,1,0.0005
"chargeren",1,0.0005
"strafrechtelijk",1,0.0005
2025,1,0.0005
"gekost",1,0.0005
"aangetekend",1,0.0005
"negeer",1,0.0005
"halveren",1,0.0005
2060,1,0.0005
"machine",1,0.0005
"kippen",1,0.0005
"achilleshiel",1,0.0005
"gastvrij",1,0.0005
"dodemansrit",1,0.0005
"gelijmd",1,0.0005
"bezinken",1,0.0005
"getikt",1,0.0005
"interpretatie",1,0.0005
"samensmelting",1,0.0005
"vakterm",1,0.0005
"campagneteam",1,0.0005
"constructie",1,0.0005
"inburgerings",1,0.0005
"begrotingspost",1,0.0005
"knopen",1,0.0005
"administratieve",1,0.0005
"decennialang",1,0.0005
